experience,initial_rating,n_words,paper_id,rating,review_id,thoroughness
1.0,6,294.0,ryxC-kBYDS,6,HkxXn-jJ9B,2.0
2.0,1,334.0,ryxC-kBYDS,1,r1gpwXPsYB,2.0
0.0,6,208.0,ryxC-kBYDS,6,B1lu-0I2Fr,1.0
1.0,3,869.0,HyxgoyHtDB,3,H1gDz3KpYS,2.0
0.0,1,369.0,HyxgoyHtDB,1,S1g0TOI8KS,2.0
3.0,3,467.0,HyxgoyHtDB,3,rkgsiAyOOS,3.0
0.0,3,320.0,rkg6FgrtPB,3,ByedtDasKS,2.0
1.0,1,504.0,rkg6FgrtPB,1,S1eZ0ExCuH,2.0
0.0,3,402.0,rkg6FgrtPB,3,rygnNYcCFB,2.0
3.0,3,463.0,B1e9Y2NYvS,6,HJeAZTd-KB,3.0
1.0,8,296.0,B1e9Y2NYvS,8,SygdqthatS,2.0
1.0,6,194.0,B1e9Y2NYvS,6,Bkx6D1fx9H,2.0
0.0,6,242.0,rkgCJ64tDB,6,H1lhZLO3qS,2.0
3.0,3,881.0,rkgCJ64tDB,6,S1eoXs9itr,3.0
0.0,3,158.0,rkgCJ64tDB,3,HygbiOKaFB,1.0
2.0,3,283.0,B1gd7REFDB,3,BJguUtsIcS,1.0
2.0,3,333.0,B1gd7REFDB,3,rkgZwtqI9r,2.0
3.0,3,323.0,B1gd7REFDB,3,Sylu28cFYB,3.0
3.0,3,246.0,Byg5KyHYwr,3,rJgVvrnCKS,3.0
1.0,3,363.0,Byg5KyHYwr,6,SyxtVdWg9S,3.0
2.0,1,200.0,Byg5KyHYwr,1,ryexs85aYS,2.0
0.0,3,290.0,HJxKhyStPH,3,rklmtk369H,2.0
2.0,6,254.0,HJxKhyStPH,6,H1eX02mVYB,2.0
3.0,1,290.0,HJxKhyStPH,1,BylVtzu35S,2.0
1.0,3,197.0,HJxKhyStPH,3,BygbP8ShYH,3.0
3.0,6,192.0,rJgBd2NYPH,6,rkeFNhQucB,3.0
0.0,6,116.0,rJgBd2NYPH,6,S1xDXRoc9r,2.0
0.0,3,142.0,rJgBd2NYPH,3,HkeJVOr0FH,2.0
2.0,1,484.0,S1lslCEYPB,1,Hkg48sR2KH,1.0
0.0,6,208.0,S1lslCEYPB,6,rkg_JRR6Kr,1.0
3.0,6,598.0,S1lslCEYPB,3,rJxjxNSatH,3.0
1.0,3,392.0,SyegvgHtwr,3,HJgjqGLwtH,2.0
3.0,3,376.0,SyegvgHtwr,3,r1xPlCLSFS,3.0
2.0,1,484.0,SyegvgHtwr,1,BJlmkymy5S,2.0
0.0,3,397.0,Hkx7xRVYDr,6,S1xwzqPz9S,2.0
0.0,1,707.0,Hkx7xRVYDr,3,rkeHtQxstB,2.0
2.0,6,350.0,Hkx7xRVYDr,6,SyecrTwlFS,2.0
1.0,8,349.0,S1lxKlSKPH,8,rkli38WvcH,0.0
0.0,6,130.0,S1lxKlSKPH,6,H1eKjX745B,1.0
3.0,6,408.0,S1lxKlSKPH,6,SJg_aihN9S,1.0
0.0,3,141.0,B1lj20NFDS,6,SkxY1KDaKH,1.0
0.0,6,214.0,B1lj20NFDS,6,rygQxkld9B,3.0
0.0,8,938.0,B1lj20NFDS,8,rylSHQ6aYH,2.0
1.0,6,733.0,HyxoX6EKvB,6,ryetZIM0KH,2.0
1.0,1,235.0,HyxoX6EKvB,6,SJxXKwzCYr,1.0
2.0,6,225.0,HyxoX6EKvB,6,H1xS1S3aFB,1.0
2.0,3,283.0,SJeUm1HtDH,3,Skxm-jETFr,2.0
3.0,6,122.0,SJeUm1HtDH,6,rJlDUEniFB,2.0
3.0,3,155.0,SJeUm1HtDH,3,Hyxux2VH9r,3.0
2.0,3,374.0,HygHtpVtPH,3,HJgRL-32KH,3.0
1.0,6,372.0,HygHtpVtPH,6,S1g7TmTQFr,3.0
2.0,3,156.0,HygHtpVtPH,6,rkxhzEjk5B,3.0
2.0,8,258.0,HJlISCEKvB,8,BJlAxDuqdr,0.0
3.0,3,817.0,HJlISCEKvB,3,Hyx9BI-F_B,2.0
3.0,6,513.0,HJlISCEKvB,6,rkgCn9KRtS,2.0
2.0,6,197.0,ryxUkTVYvH,6,rkxBCAd6YH,2.0
1.0,3,217.0,ryxUkTVYvH,3,HyxSxA-Rtr,2.0
0.0,3,159.0,ryxUkTVYvH,3,ryxuOhO2cB,3.0
1.0,3,440.0,Hkee1JBKwB,3,rkgc4-Cy5S,2.0
3.0,3,276.0,Hkee1JBKwB,3,BkxAlRIRYr,3.0
1.0,3,226.0,Hkee1JBKwB,3,HyegM4fo9H,3.0
1.0,3,603.0,rkeNr6EKwB,3,rJlFubv3FS,2.0
1.0,6,326.0,rkeNr6EKwB,6,HJlnHqQhFH,2.0
0.0,6,118.0,rkeNr6EKwB,6,rkloqqAycS,2.0
1.0,3,332.0,rJeidA4KvS,3,SJlEVGdpFB,2.0
0.0,6,703.0,rJeidA4KvS,6,HyxSscotqB,3.0
2.0,3,482.0,rJeidA4KvS,3,BklZhUMtKH,2.0
1.0,3,355.0,HJgepaNtDS,3,BJgjzdW3KH,2.0
2.0,8,511.0,HJgepaNtDS,8,r1gr5RqnYH,3.0
3.0,3,698.0,HJgepaNtDS,3,r1xHWpnatr,3.0
1.0,6,748.0,SJlsFpVtDB,6,SyeVlFw1qr,2.0
2.0,6,506.0,SJlsFpVtDB,6,H1xtbmP2FB,3.0
1.0,6,328.0,SJlsFpVtDB,6,rygdmkifqr,2.0
0.0,3,178.0,BygkQeHKwB,3,BJgdRMs6tB,1.0
2.0,3,286.0,BygkQeHKwB,3,S1eWEHyecr,2.0
1.0,6,211.0,BygkQeHKwB,6,SJxJXx2Bcr,3.0
2.0,1,121.0,rkeJzpNtPS,1,SkgWHJ5CFH,1.0
2.0,3,281.0,rkeJzpNtPS,3,BkgcmGblcr,2.0
1.0,3,374.0,rkeJzpNtPS,3,rJgmHeyOqr,2.0
3.0,3,851.0,r1nSxrKPH,6,BJxSfTH8KH,3.0
1.0,3,461.0,r1nSxrKPH,6,HJg9A-usKH,2.0
2.0,3,394.0,r1nSxrKPH,3,Bye3eya2KB,3.0
1.0,1,403.0,HkePOCNtPH,1,HygOPyIfqr,2.0
3.0,1,549.0,HkePOCNtPH,1,SkxwB_uvKB,3.0
1.0,3,544.0,HkePOCNtPH,3,S1eEwK92Fr,3.0
3.0,3,708.0,HkeUDCNFPS,3,SkxfupZctr,3.0
3.0,1,1830.0,HkeUDCNFPS,1,BJeV0RY3KH,3.0
3.0,3,243.0,HkeUDCNFPS,3,HygjWRsRFB,1.0
1.0,3,255.0,HyeCnkHtwH,3,rkeHQhM3Kr,2.0
3.0,3,433.0,HyeCnkHtwH,3,SygPGB_3YB,2.0
3.0,1,595.0,HyeCnkHtwH,3,BJgmAroiFB,3.0
2.0,3,740.0,rygxdA4YPS,3,S1lFOBTMKH,3.0
1.0,3,250.0,rygxdA4YPS,3,S1xeppfZcr,3.0
2.0,3,136.0,rygxdA4YPS,3,SyxIwzyRKH,1.0
3.0,3,339.0,Hkem-lrtvH,3,HJx2OHC2tS,3.0
1.0,6,139.0,Hkem-lrtvH,6,Bkxnc7g79r,2.0
3.0,3,367.0,Hkem-lrtvH,6,rye_muURtr,2.0
1.0,8,352.0,SJxDKerKDS,8,r1x8yFBCtS,2.0
3.0,1,444.0,SJxDKerKDS,1,rJeFXXNJcB,3.0
3.0,3,615.0,SJxDKerKDS,3,BygCV9NAYS,3.0
3.0,8,185.0,BJge3TNKwH,8,BylVcusk5r,2.0
2.0,6,245.0,BJge3TNKwH,6,SJlTfBCMqH,2.0
2.0,3,350.0,BkggGREKvS,3,BJgFjR-CKS,2.0
0.0,3,638.0,BkggGREKvS,6,r1eVV2HJqS,3.0
3.0,8,316.0,BkggGREKvS,8,rygkUJhntS,3.0
1.0,6,150.0,HkeryxBtPB,6,SyenNZBnFS,1.0
2.0,3,145.0,HkeryxBtPB,6,SJxahVPkcS,2.0
2.0,3,873.0,HkeryxBtPB,3,r1xsfMaxFr,3.0
1.0,3,371.0,Skg3104FDS,3,rJxhtuoCYB,2.0
1.0,3,158.0,Skg3104FDS,3,BJlu-ffY5H,3.0
2.0,3,229.0,Skg3104FDS,3,SJxFSI0cKH,3.0
0.0,1,523.0,SyxIterYwS,1,SJlRd9oGYr,2.0
0.0,3,185.0,SyxIterYwS,3,HJeX20UYqB,2.0
2.0,3,607.0,SyxIterYwS,3,S1xfo2e9tH,3.0
3.0,8,548.0,rygeHgSFDH,8,SJlju2tx9r,1.0
1.0,6,346.0,rygeHgSFDH,6,rylG-P22FS,2.0
0.0,6,196.0,rygeHgSFDH,6,H1eAihsatr,2.0
1.0,1,429.0,B1lTqgSFDH,1,SJeQfDipYr,2.0
3.0,1,764.0,B1lTqgSFDH,1,rJghy_26Kr,3.0
3.0,3,331.0,B1lTqgSFDH,3,SylAl7jVKH,2.0
3.0,1,444.0,Bylx-TNKvH,3,SJxkVFSoKB,2.0
0.0,8,86.0,Bylx-TNKvH,8,Bygn2z2nYr,3.0
0.0,6,228.0,Bylx-TNKvH,6,HygiRiyRtB,1.0
1.0,3,735.0,SJgVHkrYDH,6,S1gd_SqAKr,2.0
2.0,6,661.0,SJgVHkrYDH,8,HkglHuj3FS,3.0
3.0,6,154.0,SJgVHkrYDH,6,ryg3CRRRYS,3.0
2.0,3,743.0,rkgl51rKDB,1,SyllxgTtFS,2.0
2.0,1,398.0,rkgl51rKDB,1,r1lVZ2-ZqH,3.0
3.0,3,651.0,rkgl51rKDB,3,rkg-Q1gy9S,3.0
3.0,8,162.0,HJgpugrKPS,8,BJgeyM2iYH,2.0
1.0,6,364.0,HJgpugrKPS,6,H1g-eN-3KS,2.0
1.0,6,678.0,HJgpugrKPS,6,SkgxHUDycS,3.0
1.0,3,480.0,SJlNnhVYDr,3,r1gbbP6TKB,2.0
1.0,6,193.0,SJlNnhVYDr,3,SJlsCX2CFr,1.0
1.0,1,170.0,SJlNnhVYDr,1,rylTafBXqB,3.0
1.0,8,486.0,rkg8xTEtvB,8,HyeYaubg5r,3.0
3.0,1,319.0,rkg8xTEtvB,1,S1e_7VtxqH,2.0
1.0,1,352.0,rkg8xTEtvB,1,HyxXXnZ25S,2.0
1.0,6,231.0,rkg8xTEtvB,6,r1eVNoThcH,1.0
1.0,1,172.0,HJg0_eBFwB,1,S1xoC4JCYB,3.0
2.0,3,463.0,HJg0_eBFwB,3,ryglNAlCtr,3.0
3.0,3,336.0,HJg0_eBFwB,3,BkeQog40Yr,2.0
3.0,6,159.0,SJx1URNKwH,6,ByezyYV9Fr,3.0
1.0,3,182.0,SJx1URNKwH,6,HyePk2nK5r,2.0
0.0,6,80.0,SJx1URNKwH,6,BkeVb25Otr,1.0
2.0,3,154.0,S1gtclSFvr,3,HJx5Mz-xiH,2.0
1.0,3,316.0,S1gtclSFvr,3,BJgZqngyqB,3.0
3.0,3,356.0,S1gtclSFvr,3,SJlq8XkRFB,2.0
2.0,3,484.0,HJgcw0Etwr,3,HJeVITt6KS,2.0
1.0,3,371.0,HJgcw0Etwr,3,BkekyRs2YS,2.0
2.0,3,691.0,HJgcw0Etwr,3,HJgl0PlpFr,2.0
2.0,3,187.0,Skgq1ANFDB,6,H1xPn2zPYr,2.0
1.0,6,185.0,Skgq1ANFDB,6,SyeeMBpX5r,2.0
3.0,6,962.0,Skgq1ANFDB,6,BJxB8Y3gqS,3.0
1.0,3,249.0,rkgrbTNtDr,3,rJxOGmc6cH,2.0
1.0,3,187.0,rkgrbTNtDr,3,rJlCmGvTFH,2.0
2.0,3,334.0,rkgrbTNtDr,3,r1xj2bW0YS,2.0
1.0,8,474.0,SJlh8CEYDB,8,Skl_EBtrtS,3.0
2.0,3,1406.0,SJlh8CEYDB,6,rkgAlxfAtr,2.0
2.0,3,509.0,SJlh8CEYDB,3,Bylt5yX0FS,2.0
3.0,1,278.0,HkgqmyrYDH,1,BJeDrU0bKH,3.0
1.0,1,196.0,HkgqmyrYDH,1,rygH6_Mh5r,3.0
2.0,1,110.0,HkgqmyrYDH,1,HJxiqVt3tr,3.0
3.0,3,412.0,rklz16Vtvr,3,r1eH7iPC9H,2.0
2.0,3,295.0,rklz16Vtvr,3,SkxboFl2tB,3.0
0.0,3,613.0,HJxRMlrtPH,3,rJen8KnatS,2.0
0.0,3,325.0,HJxRMlrtPH,3,H1xHn7EwKH,3.0
2.0,6,219.0,HJxRMlrtPH,6,rkgJpdFCKr,1.0
2.0,3,630.0,BJxbOlSKPr,3,Hyet4X5p_S,2.0
0.0,6,80.0,BJxbOlSKPr,6,r1lYKM7SKB,2.0
1.0,3,407.0,BJxbOlSKPr,3,Hyl2WZpf5H,1.0
1.0,3,1150.0,H1eJAANtvr,3,HJxr_thUKH,2.0
0.0,1,404.0,H1eJAANtvr,1,S1xBWDqB5H,2.0
1.0,3,236.0,H1eJAANtvr,3,r1g2jGL6FB,2.0
0.0,6,731.0,BJlZ5ySKPH,8,rJeTLRLCFr,2.0
2.0,6,410.0,BJlZ5ySKPH,6,B1g6gslaFr,2.0
2.0,6,175.0,BJlZ5ySKPH,6,Syg1daPM9B,1.0
2.0,3,243.0,HJloElBYvB,3,r1gosu5aFB,2.0
1.0,6,417.0,HJloElBYvB,6,HkgODnIrtr,2.0
0.0,6,113.0,HJloElBYvB,6,SklpmME05H,1.0
2.0,1,604.0,SJev6JBtvH,1,B1gQLJXzYB,3.0
2.0,1,212.0,SJev6JBtvH,3,rygtsAw7YB,2.0
2.0,6,1881.0,SJev6JBtvH,6,BkxifG02KH,3.0
1.0,3,357.0,HyeJmlrFvH,3,SJxLkbwatH,2.0
2.0,6,494.0,HyeJmlrFvH,6,r1xsybtTFB,2.0
1.0,3,404.0,HyeJmlrFvH,3,Bkxbah715H,3.0
2.0,3,491.0,BylyV1BtDB,3,rklyVs7S5B,2.0
2.0,3,291.0,BylyV1BtDB,3,SJe-mj1AFH,2.0
0.0,3,344.0,BylyV1BtDB,3,ryg38nhhtS,2.0
0.0,3,626.0,HJgub1SKDH,3,H1gQz8O15H,2.0
1.0,3,477.0,HJgub1SKDH,3,r1l0DfLAYH,3.0
1.0,1,529.0,HJgub1SKDH,1,B1lZkzfmcB,1.0
1.0,6,516.0,BJg15lrKvS,6,SJlRf3oiKS,2.0
0.0,3,721.0,BJg15lrKvS,3,S1e1WhjGFr,2.0
0.0,6,254.0,BJg15lrKvS,6,HJlZsUhVYS,1.0
1.0,1,461.0,H1xtU6VtwH,1,SkeAD20_qB,2.0
1.0,1,300.0,H1xtU6VtwH,1,HJejZa6pFS,2.0
1.0,6,126.0,H1xtU6VtwH,6,SJeZD6nAFr,2.0
2.0,3,284.0,SyepHTNFDS,3,Byg02cl9cS,2.0
2.0,3,1696.0,SyepHTNFDS,3,HygVaGssYH,3.0
1.0,3,360.0,SyepHTNFDS,3,rkxxhCD0YH,2.0
1.0,6,113.0,SJgs8TVtvr,6,H1gqaqHe5H,1.0
1.0,6,464.0,SJgs8TVtvr,6,S1gYbn7fqS,3.0
2.0,3,301.0,SJgs8TVtvr,3,H1gaakiptr,2.0
1.0,3,476.0,B1eCk1StPH,3,HkeqIHShKr,2.0
2.0,1,397.0,B1eCk1StPH,1,H1gBba7itH,0.0
3.0,1,199.0,B1eCk1StPH,1,BJxKLBXTYH,2.0
1.0,6,309.0,S1eqj1SKvr,6,SklK3X3ptB,2.0
2.0,6,272.0,S1eqj1SKvr,6,BJlmoHxaKH,2.0
3.0,3,161.0,S1eqj1SKvr,3,ryxidrATYB,1.0
2.0,3,1124.0,r1lDIC4FDH,3,BJe6nJGk9S,3.0
2.0,1,535.0,r1lDIC4FDH,1,BJeJgiV-9S,3.0
1.0,3,205.0,r1lDIC4FDH,3,r1xiwrS_FS,2.0
0.0,3,229.0,S1gTAp4FDB,3,HklhRjcJcH,2.0
0.0,3,332.0,S1gTAp4FDB,3,rkxD5oj2YH,2.0
1.0,8,202.0,S1gTAp4FDB,8,SyeeGb2gcH,0.0
1.0,3,120.0,r1g4onVYvS,3,H1lKS90TYH,2.0
2.0,3,417.0,r1g4onVYvS,3,B1gsSoXTtr,2.0
2.0,1,297.0,r1g4onVYvS,1,ryeYmFw6KH,2.0
0.0,6,277.0,rJxX8T4Kvr,6,Byl_kmjk9S,1.0
1.0,3,215.0,rJxX8T4Kvr,3,BJlg5IHCFS,2.0
2.0,6,461.0,rJxX8T4Kvr,6,SkedtDontS,2.0
1.0,6,705.0,SJxWS64FwH,6,SkgtJzcntH,2.0
2.0,8,276.0,SJxWS64FwH,8,SkeHSjoe9H,3.0
0.0,3,482.0,SJxWS64FwH,8,HJl5HgCpFB,2.0
1.0,3,282.0,HklsHyBKDr,3,r1l3FOGR9B,2.0
2.0,3,272.0,HklsHyBKDr,3,rkxNUnoftB,2.0
1.0,6,228.0,HklsHyBKDr,6,Hyxmmk9kcS,2.0
2.0,3,517.0,B1x6w0EtwH,6,rJxq_Sx0FB,2.0
2.0,6,228.0,B1x6w0EtwH,6,BygA6oW15H,2.0
2.0,6,267.0,B1x6w0EtwH,6,r1ga-eIL5H,2.0
0.0,1,535.0,rJxyqkSYDH,1,H1xlCzUqtr,3.0
3.0,1,605.0,rJxyqkSYDH,1,S1xV-3gVqr,3.0
1.0,1,1053.0,rJxyqkSYDH,1,Hyx_lophKr,3.0
1.0,3,230.0,rJlk71rYvH,3,Hylr1WGlcH,3.0
2.0,6,483.0,rJlk71rYvH,3,rkgu8hhqYr,2.0
1.0,3,267.0,rJlk71rYvH,3,rylvNBMCFS,2.0
3.0,3,260.0,HkxSOAEFDB,3,BJgIcnIOcB,2.0
0.0,6,112.0,HkxSOAEFDB,6,rJlkKoAe5r,2.0
1.0,3,217.0,HkxSOAEFDB,3,rygxsZzmqH,1.0
1.0,3,591.0,S1eQuCVFvB,6,rkgMptKk5B,3.0
0.0,3,716.0,S1eQuCVFvB,3,BklV_RvRtB,3.0
2.0,1,440.0,S1eQuCVFvB,1,BJlDWqa2Fr,2.0
3.0,6,232.0,Byg1v1HKDB,6,ByltNYc0tr,2.0
2.0,6,211.0,Byg1v1HKDB,6,BJlqUqW3tH,3.0
1.0,8,1109.0,Byg1v1HKDB,8,BklqO2_AKH,3.0
2.0,1,216.0,Hkl6i0EFPH,1,ByxX-UTWcH,3.0
0.0,8,233.0,Hkl6i0EFPH,8,HyxAyKi7cH,1.0
2.0,3,375.0,Hkl6i0EFPH,3,r1exqds19H,3.0
3.0,6,358.0,H1eqQeHFDS,6,SJghlklntH,2.0
1.0,6,260.0,H1eqQeHFDS,6,HJgxfRhEqS,2.0
3.0,3,365.0,H1eqQeHFDS,6,ryxSuiIjFB,3.0
3.0,6,558.0,SyxjVRVKDB,6,Syl-oOHTYB,3.0
3.0,6,181.0,SyxjVRVKDB,6,S1lRpmI9Kr,3.0
1.0,3,353.0,SyxjVRVKDB,3,rklJ1VSbjH,3.0
0.0,3,815.0,SkgvvCVtDS,3,BygYFMhZcS,2.0
1.0,1,203.0,SkgvvCVtDS,1,rygvZne-9S,1.0
2.0,1,545.0,SkgvvCVtDS,1,H1eYwcTTtB,2.0
0.0,8,216.0,HkxARkrFwB,8,r1lY-EZJqH,2.0
2.0,6,479.0,HkxARkrFwB,8,Hyl12frTtr,2.0
0.0,3,517.0,HkxARkrFwB,3,HJlANh2NqH,3.0
1.0,3,178.0,Skgxcn4YDS,3,Byg6nlvaKB,1.0
1.0,6,211.0,Skgxcn4YDS,6,BJe_zR1aYB,1.0
2.0,3,401.0,Skgxcn4YDS,6,r1g0xR9CYH,0.0
0.0,8,325.0,HJlfuTEtvB,8,SygB2FUk5r,2.0
1.0,3,412.0,Syx1DkSYwB,6,S1g8clOTFH,2.0
3.0,3,295.0,Syx1DkSYwB,3,rJx0y3HZYS,3.0
1.0,8,360.0,Syx1DkSYwB,8,S1gBwSJRtB,2.0
2.0,3,161.0,Bkel6ertwS,3,rJe0SjlScS,2.0
1.0,3,216.0,Bkel6ertwS,3,ryg8ROfaYH,2.0
3.0,1,419.0,Bkel6ertwS,1,HylmAQEc_B,3.0
1.0,3,606.0,B1ecVlrtDr,6,Hye1Aka8qB,2.0
1.0,3,258.0,B1ecVlrtDr,3,H1xhh7JecS,1.0
3.0,1,473.0,B1ecVlrtDr,1,SyxadDtqFS,3.0
2.0,3,719.0,BkgqExrYvS,3,SklpaUAaKH,2.0
3.0,1,792.0,BkgqExrYvS,1,BkeHxzS0Kr,2.0
2.0,6,501.0,H1lma24tPB,8,BJlfwPbitH,2.0
2.0,8,463.0,H1lma24tPB,8,HJlpawuhFB,3.0
1.0,6,257.0,H1lma24tPB,8,rkxlxvd2KB,3.0
3.0,3,292.0,ryx0nnEKwH,3,SylxYe7TtS,3.0
3.0,3,304.0,ryx0nnEKwH,3,H1l5qFkCKr,2.0
2.0,3,106.0,ryx0nnEKwH,3,HJlamBFoYr,3.0
1.0,3,231.0,rylDzTEKwr,3,H1lGdIJEKH,2.0
2.0,3,404.0,rylDzTEKwr,3,HyevKp7TFr,2.0
3.0,1,289.0,rylDzTEKwr,1,SJgFWI0B9r,2.0
1.0,3,318.0,rygG4AVFvH,3,HkxnE68RYH,3.0
0.0,6,137.0,rygG4AVFvH,6,SkeyGWrHKr,2.0
0.0,6,223.0,rygG4AVFvH,6,BylKi-56tH,2.0
2.0,3,202.0,B1xGxgSYvH,3,S1x9j79pKS,3.0
2.0,3,696.0,B1xGxgSYvH,3,HklaqN7yqH,3.0
3.0,3,866.0,B1xGxgSYvH,3,BJeSgyAaKB,2.0
3.0,3,197.0,BJxg_hVtwH,6,H1lHXXRhtH,3.0
1.0,6,460.0,BJxg_hVtwH,6,SylGq_LxqB,2.0
3.0,6,266.0,BJxg_hVtwH,6,SJgUtBvZqS,3.0
2.0,1,132.0,HJekvT4twr,1,SJejyVYGqS,1.0
3.0,1,212.0,HJekvT4twr,1,HkxAk9lVcS,2.0
1.0,1,174.0,HJekvT4twr,1,ByeBak8bqH,1.0
2.0,1,76.0,HJekvT4twr,1,Skx9kUBXcH,3.0
0.0,6,213.0,HyxnnnVtwB,6,rkxbmCrTKS,2.0
0.0,3,255.0,HyxnnnVtwB,6,Bkx31xO0YB,2.0
2.0,1,214.0,HyxnnnVtwB,1,BJgkNLcAtr,2.0
2.0,3,176.0,rylCP6NFDB,3,Bye56P4fFH,2.0
2.0,3,1283.0,rylCP6NFDB,3,rklIz1_4tH,3.0
0.0,6,327.0,rylCP6NFDB,6,B1xQBe0E5r,2.0
0.0,1,964.0,r1xo9grKPr,3,S1gqiLITFH,3.0
1.0,1,254.0,r1xo9grKPr,1,Syl0y5O6Fr,2.0
2.0,6,660.0,r1xo9grKPr,6,BkxtxbUJqH,3.0
1.0,6,215.0,BJl7mxBYvB,6,SyxZyNppYB,2.0
0.0,3,108.0,BJl7mxBYvB,3,B1eUcyvaFH,1.0
0.0,3,341.0,BJl7mxBYvB,3,B1xt4BU9Fr,1.0
3.0,1,275.0,r1lEd64YwH,1,SJgrTBn1KS,3.0
1.0,3,497.0,r1lEd64YwH,3,rkgKdL1RtS,2.0
2.0,3,276.0,r1lEd64YwH,3,Hylx6OChtB,2.0
1.0,6,349.0,S1gTwJSKvr,6,SklAmT2cKS,3.0
0.0,3,165.0,S1gTwJSKvr,3,BkxkiR7o_r,2.0
1.0,6,170.0,S1gTwJSKvr,6,SygD-H4pKH,2.0
2.0,3,745.0,Byx91R4twB,3,HkeZSl0aKS,3.0
2.0,6,578.0,Byx91R4twB,6,r1ge0nbaKS,3.0
3.0,3,971.0,Byx91R4twB,3,rklJIn8wYS,3.0
2.0,1,992.0,SkeuipVKDH,1,Skxbij0pYB,3.0
2.0,3,194.0,SkeuipVKDH,3,HyePr6MAKB,2.0
1.0,3,270.0,SkeuipVKDH,3,ryxVVIjaFr,1.0
2.0,6,469.0,BJl4g0NYvB,6,H1x6aci4qB,3.0
2.0,3,763.0,BJl4g0NYvB,3,ryg9pL2m9B,2.0
2.0,3,499.0,BJl4g0NYvB,6,rkx7SCb-Kr,2.0
3.0,6,194.0,r1eIiCNYwS,6,B1ghg2ACYr,3.0
3.0,6,432.0,r1eIiCNYwS,8,BJlHcZMptB,3.0
2.0,3,542.0,r1eIiCNYwS,6,HkeM5zCEtH,3.0
1.0,1,380.0,Syl5mRNtvr,1,Bkxo0Eq6KB,2.0
2.0,1,908.0,Syl5mRNtvr,1,BJeJmEArtH,2.0
3.0,8,494.0,r1g6MCEtwr,8,H1xozffaFB,3.0
1.0,3,299.0,r1g6MCEtwr,3,Bkxza1qaKH,1.0
2.0,3,452.0,r1g6MCEtwr,3,rJe62ec0tH,3.0
1.0,6,228.0,BylKL1SKvr,6,H1gSNMbatr,2.0
1.0,3,1073.0,BylKL1SKvr,3,r1eGgJ6h5r,2.0
1.0,3,899.0,BylKL1SKvr,3,Bkx40G0oFr,3.0
1.0,6,251.0,BJe4oxHYPB,6,S1xheijnFr,2.0
2.0,3,162.0,BJe4oxHYPB,3,SJlzXqz19r,2.0
2.0,3,3968.0,BJe4oxHYPB,3,Bklcxb3i5r,3.0
0.0,3,497.0,SkxW23NtPH,3,HJg8eLkaKB,2.0
3.0,6,200.0,SkxW23NtPH,6,SyeWKze-qS,2.0
2.0,3,386.0,SkxW23NtPH,6,Skx27H9AtS,3.0
2.0,8,320.0,r1xF7lSYDS,8,BklAQWtjOB,3.0
1.0,1,402.0,r1xF7lSYDS,1,r1xh8HK_Fr,3.0
1.0,3,874.0,r1xF7lSYDS,3,SJgmkJdkqB,2.0
0.0,6,358.0,rJxbJeHFPS,8,HJe7pdvCYr,2.0
2.0,6,480.0,rJxbJeHFPS,6,rJeOFDKjFr,2.0
2.0,8,201.0,rJxbJeHFPS,8,Hylr6tgjKB,2.0
1.0,8,110.0,Byl5NREFDr,8,SJlh2oSRKH,2.0
0.0,8,693.0,Byl5NREFDr,8,r1exx7fTKS,3.0
1.0,6,195.0,Byl5NREFDr,6,HklZG620Fr,1.0
1.0,6,216.0,rkeqn1rtDH,6,S1lZD04oYr,2.0
2.0,3,357.0,rkeqn1rtDH,3,rJe9pCD6tH,3.0
2.0,3,147.0,rkeqn1rtDH,3,BJgjovGVqB,3.0
2.0,3,461.0,SJlOq34Kwr,3,Hke-9ZE-tH,3.0
2.0,3,577.0,SJlOq34Kwr,3,r1ewN1AsYH,3.0
2.0,3,660.0,SJlOq34Kwr,3,SygSlxlNtr,3.0
3.0,3,353.0,ryl0cAVtPH,3,B1l_dMc5tr,3.0
1.0,1,595.0,ryl0cAVtPH,1,rkxpchfIKr,2.0
0.0,3,532.0,ryl0cAVtPH,3,rygClmZstB,3.0
2.0,3,464.0,Bylkd0EFwr,6,rkxbczB-cS,2.0
0.0,3,262.0,Bylkd0EFwr,3,H1l6nBpQ9S,2.0
2.0,6,620.0,Bylkd0EFwr,6,BklzYdcaYr,2.0
1.0,3,481.0,r1eyceSYPr,6,BkxfqjaaFH,2.0
1.0,8,751.0,r1eyceSYPr,8,r1xivrLjYS,3.0
1.0,8,244.0,r1eyceSYPr,8,rkgmSvqotB,2.0
1.0,3,384.0,SygEukHYvB,3,B1xkJ3EhtB,2.0
1.0,6,193.0,SygEukHYvB,6,r1gbwXWiFr,2.0
2.0,3,465.0,SygEukHYvB,3,SJlrME_6Yr,1.0
1.0,1,459.0,HkxjqxBYDB,3,rJeP9zTptr,2.0
1.0,6,201.0,HkxjqxBYDB,6,HkgePooptS,1.0
1.0,6,225.0,HkxjqxBYDB,6,B1eG6-ZzcB,2.0
3.0,6,710.0,ByxduJBtPB,6,Sken8X2g5r,3.0
0.0,3,363.0,ByxduJBtPB,3,BkeSIRjNqr,2.0
1.0,3,1180.0,ByxduJBtPB,3,r1eQCCNUYH,2.0
2.0,3,271.0,SyekweSFPr,3,SklPJRuRFH,3.0
